site,sex,estimate,race,stage,agegroup,tt,PE,lci,uci
Breast,Female,AD,,,0,3.75,583.8901274233926,575.00555,592.77466
Breast,Female,AD,,,0,3.8,587.062927546795,578.13965,595.98621
Breast,Female,AD,,,0,3.8499999,590.1561667050596,581.19513,599.11725
Breast,Female,AD,,,0,3.9000001,593.1729968446339,584.17511,602.1709
Breast,Female,AD,,,0,3.95,596.1163984785933,587.08258,605.15021
Breast,Female,AD,,,0,4.0,598.9892723972955,589.92035,608.05817
Breast,Female,AD,,,0,4.0500002,601.7408356464146,592.63892,610.84277
Breast,Female,AD,,,0,4.0999999,604.4272332230296,595.29309,613.5614
Breast,Female,AD,,,0,4.1500001,607.0510767997628,597.8855,616.21661
Breast,Female,AD,,,0,4.1999998,609.6147724510017,600.41852,618.81104
Breast,Female,AD,,,0,4.25,612.120725468392,602.89453,621.34692
Breast,Female,AD,,,0,4.3000002,614.5711721076127,605.3158,623.8266
Breast,Female,AD,,,0,4.3499999,616.9682594726942,607.68433,626.2522
Breast,Female,AD,,,0,4.4000001,619.3141156895744,610.00232,628.62592
Breast,Female,AD,,,0,4.4499998,621.6106949022742,612.27167,630.94977
Breast,Female,AD,,,0,4.5,623.8599599722427,614.49432,633.22559
Breast,Female,AD,,,0,4.5500002,626.063731458152,616.67206,635.45538
Breast,Female,AD,,,0,4.5999999,628.2237585964274,618.8067,637.64081
Breast,Female,AD,,,0,4.6500001,630.3417823198213,620.8999,639.78369
Breast,Female,AD,,,0,4.6999998,632.4193950868944,622.95325,641.88556
Breast,Female,AD,,,0,4.75,634.4582054393211,624.96832,643.94812
Breast,Female,AD,,,0,4.8000002,636.4597010978862,626.94659,645.97284
Breast,Female,AD,,,0,4.8499999,638.4253126418938,628.88947,647.96112
Breast,Female,AD,,,0,4.9000001,640.3564706598784,630.79846,649.91449
Breast,Female,AD,,,0,4.9499998,642.2544777496223,632.67474,651.83423
Breast,Female,AD,,,0,5.0,644.1206582040743,634.51965,653.72168
Breast,Female,AD,,,1,0.0,0.0,0.0,0.0
Breast,Female,AD,,,1,0.050000001,9.315108601826402,8.9782181,9.6519985
Breast,Female,AD,,,1,0.1,18.60467781462079,17.983074,19.226282
Breast,Female,AD,,,1,0.15000001,27.77465148044974,26.89447,28.654833
Breast,Female,AD,,,1,0.2,36.92525853159409,35.805637,38.04488
Breast,Female,AD,,,1,0.25,46.12159020940584,44.777958,47.465221
Breast,Female,AD,,,1,0.30000001,55.39825309551717,53.843636,56.952869
