site,estimate,agegroup,stage,sex,race,tt,PE,lci,uci,n_black
Breast,acs,75+,Distant,Female,Black,0.0,1.0,1.0,1.0,
Breast,acs,75+,Distant,Female,Black,0.0500000007450581,0.9427049981304496,0.9245177426984266,0.9612500360526004,
Breast,acs,75+,Distant,Female,Black,0.1000000014901161,0.8955153868180046,0.8713922332423641,0.920306352793428,
Breast,acs,75+,Distant,Female,Black,0.1500000059604645,0.8552351181585773,0.8274890245652888,0.8839115512329144,
Breast,acs,75+,Distant,Female,Black,0.2000000029802322,0.819972650306034,0.7895659599013205,0.8515503218172323,
Breast,acs,75+,Distant,Female,Black,0.25,0.7885821787545424,0.7560644386980638,0.8224984813729656,
Breast,acs,75+,Distant,Female,Black,0.300000011920929,0.7602974354216981,0.7260500148706664,0.7961602898827589,
Breast,acs,75+,Distant,Female,Black,0.3499999940395355,0.7345722805970197,0.6988902218178767,0.7720760980429336,
Breast,acs,75+,Distant,Female,Black,0.4000000059604645,0.7109997038952552,0.6741242147987224,0.7498923311782787,
Breast,acs,75+,Distant,Female,Black,0.449999988079071,0.689266309899116,0.6513999690715072,0.7293338478955186,
Breast,acs,75+,Distant,Female,Black,0.5,0.6691244571519995,0.6304396272790795,0.7101830528821763,
Breast,acs,75+,Distant,Female,Black,0.550000011920929,0.6503744939586871,0.6110187543075808,0.6922651381975272,
Breast,acs,75+,Distant,Female,Black,0.6000000238418579,0.6328526935859634,0.5929527748824676,0.6754374863299949,
Breast,acs,75+,Distant,Female,Black,0.6499999761581421,0.6164229147225734,0.5760877729822427,0.659582146359467,
Breast,acs,75+,Distant,Female,Black,0.699999988079071,0.6009705165515342,0.5602938381495912,0.644600274307838,
Breast,acs,75+,Distant,Female,Black,0.75,0.5863980578530704,0.5454603551869373,0.6304082028766438,
Breast,acs,75+,Distant,Female,Black,0.800000011920929,0.5726218999464471,0.5314922836786874,0.6169343382161079,
Breast,acs,75+,Distant,Female,Black,0.8500000238418579,0.5595696905629216,0.5183073821585508,0.6041168800117546,
Breast,acs,75+,Distant,Female,Black,0.8999999761581421,0.547178408526759,0.5058340369975901,0.5919020644300835,
Breast,acs,75+,Distant,Female,Black,0.949999988079071,0.535392754499751,0.4940094720008014,0.5802427237070581,
Breast,acs,75+,Distant,Female,Black,1.0,0.5241640032039205,0.4827784475895505,0.5690972818412667,
Breast,acs,75+,Distant,Female,Black,1.049999952316284,0.5133046298136772,0.4719613933558939,0.5582694828377021,
Breast,acs,75+,Distant,Female,Black,1.100000023841858,0.5029265421885002,0.4616515282413276,0.5478918434457339,
Breast,acs,75+,Distant,Female,Black,1.149999976158142,0.4929949452795652,0.4518097056946113,0.5379344733144813,
Breast,acs,75+,Distant,Female,Black,1.200000047683716,0.4834784921323107,0.4424007784355784,0.5283703459589895,
Breast,acs,75+,Distant,Female,Black,1.25,0.4743490085821416,0.4333932516844907,0.5191750934476138,
Breast,acs,75+,Distant,Female,Black,1.299999952316284,0.4655809412760075,0.4247586716509042,0.5103265156116835,
Breast,acs,75+,Distant,Female,Black,1.350000023841858,0.4571510994286752,0.4164713152112428,0.5018043742168509,
Breast,acs,75+,Distant,Female,Black,1.399999976158142,0.4490384304994748,0.4085079188948447,0.493590216343726,
Breast,acs,75+,Distant,Female,Black,1.450000047683716,0.4412236414105412,0.4008472638495791,0.4856670340467443,
Breast,acs,75+,Distant,Female,Black,1.5,0.433689147324253,0.3934700878293922,0.4780192505723369,
Breast,acs,75+,Distant,Female,Black,1.549999952316284,0.426418761455172,0.3863587479805829,0.4706324395949777,
Breast,acs,75+,Distant,Female,Black,1.600000023841858,0.4193953165313261,0.3794948096888905,0.4634910070907363,
Breast,acs,75+,Distant,Female,Black,1.649999976158142,0.4125931937324366,0.3728515912540318,0.4565707844823128,
Breast,acs,75+,Distant,Female,Black,1.700000047683716,0.4059871002499673,0.3664030400967112,0.4498475927652557,
Breast,acs,75+,Distant,Female,Black,1.75,0.3995550365344493,0.3601266591292664,0.4433002200004897,
Breast,acs,75+,Distant,Female,Black,1.799999952316284,0.3932777504333945,0.3540029053030875,0.436909942458041,
Breast,acs,75+,Distant,Female,Black,1.850000023841858,0.3871384150740126,0.3480148180737875,0.4306602611221029,
Breast,acs,75+,Distant,Female,Black,1.899999976158142,0.381122353843638,0.3421477037299236,0.4245366752891392,
Breast,acs,75+,Distant,Female,Black,1.950000047683716,0.3752166668436414,0.3363887326485113,0.4185263458998177,
Breast,acs,75+,Distant,Female,Black,2.0,0.3694101124215446,0.3307267915330394,0.4126180117635422,
Breast,acs,75+,Distant,Female,Black,2.049999952316284,0.3635805922143978,0.3250536383542634,0.4066739498879336,
Breast,acs,75+,Distant,Female,Black,2.099999904632568,0.3578353076072466,0.3194628459872161,0.4008168993006991,
Breast,acs,75+,Distant,Female,Black,2.150000095367432,0.3521665907788706,0.3139469512365247,0.3950390573067743,
Breast,acs,75+,Distant,Female,Black,2.200000047683716,0.3465678121323174,0.3084995266771063,0.3893336553864298,
Breast,acs,75+,Distant,Female,Black,2.25,0.3410331044059124,0.3031149020241942,0.3836946897828559,
Breast,acs,75+,Distant,Female,Black,2.299999952316284,0.3355573722271843,0.2977881662680871,0.378116939524873,
Breast,acs,75+,Distant,Female,Black,2.349999904632568,0.3301361787521295,0.29251505083393,0.3725958586074088,
Breast,acs,75+,Distant,Female,Black,2.400000095367432,0.3247657459085654,0.2872919263891303,0.3671275800931712,
Breast,acs,75+,Distant,Female,Black,2.450000047683716,0.3194477427763671,0.2821204575319693,0.3617137915400985,
Breast,acs,75+,Distant,Female,Black,2.5,0.3141903531058782,0.2770086336829394,0.3563628204375212,
Breast,acs,75+,Distant,Female,Black,2.549999952316284,0.3090012241721586,0.2719639115575518,0.3510824505834745,
Breast,acs,75+,Distant,Female,Black,2.599999904632568,0.3038869735623357,0.2669927432272649,0.3458794107458925,
Breast,acs,75+,Distant,Female,Black,2.650000095367432,0.2988532708529154,0.2621006609984121,0.3407594515758474,
Breast,acs,75+,Distant,Female,Black,2.700000047683716,0.2939050271560767,0.2572924637171842,0.3357275364371466,
Breast,acs,75+,Distant,Female,Black,2.75,0.2890463349839452,0.2525721589281609,0.3307877801029313,
